0051;040600;00;Ma³aszewicze
0051;040709;00;Ma³aszewicze Po³.
0051;040808;00;Biala Podlaska
0051;040998;00;Terespol
0051;041202;00;agañ
0051;041558;00;ary
0051;042200;00;G³ogów
0051;042457;00;Wróblin G³ogowski
0051;042606;00;Leszno
0051;042770;00;Pawlowice
0051;043000;00;Wolsztyn
0051;043406;00;Koœcian
0051;044305;00;Rawicz
0051;044420;00;migród
0051;044701;00;Jarocin
0051;045245;00;Kalisz
0051;045906;00;Ostrów Wlkp.
0051;046300;00;£ódŸ-Olechów
0051;046409;00;£odŸ Widzew
0051;046565;00;£odŸ Chojny
0051;046706;00;£ódŸ-Kaliska
0051;047001;00;Skierniewice
0051;047118;00;Mszczonów
0051;047258;00;Koluzski
0051;047605;00;Tomaszów Maz.
0051;047704;00;Piotrków Tryb.
0051;048009;00;Skar¿ysko Kamienna
0051;048355;00;Radom
0051;048926;00;Idzikowice
0051;048959;00;Opoczno Po³udniowe
0051;049502;00;Koñskie
0051;049700;00;Opoczno
0051;049809;00;Dêblin
0051;050005;00;Pu³awy Azoty
0051;050401;00;Lublin Tatary
0051;050500;00;Lublin
0051;050906;00;Che³m
0051;051060;00;Che³m Cementownia
0051;051102;00;Dorohusk
0051;051805;00;Wegliniec
0051;051847;00;Zgorzelec
0051;052100;00;Zebrzydowa
0051;052134;00;Nowogrodziec
0051;052167;00;Lwówek Sl¹ski
0051;052506;00;Lubañ
0051;052704;00;Zawidów
0051;052803;00;Turoszów
0051;052894;00;Bogatynia
0051;052894;01;Porajów
0051;052902;00;Mi³kowice
0051;053009;00;Legnica
0051;053157;00;Nowa Wieœ Legnicka
0051;053165;00;Legnica Piekary
0051;053280;00;Lubin Górniczy
0051;053553;00;Jawor
0051;053587;00;Przyby³owice
0051;053611;00;Stary Jawor
0051;053850;00;Boles³awiec
0051;054403;00;Jaworzyna Œl¹ska
0051;054429;00;Stanowice
0051;054528;00;Œwiebodzice
0051;054544;00;Walbrz. Szczawienko
0051;054551;00;Walbrzych miasto
0051;054619;00;arów
0051;054817;00;Œwidnica Miasto
0051;055103;00;Walbrzych G³.
0051;055228;00;Boguszów Gorce
0051;055251;00;Boguszów Gorce Wsch.
0051;055269;00;Boguszów Gorce Zach.
0051;055277;00;Kamienna Góra
0051;055327;00;Walbrzych Fabryczny
0051;055400;00;Mieroszów
0051;055491;00;B³a¿kowa
0051;055509;00;Lubawka
0051;055608;00;Marciszów
0051;055632;00;Sêdzis³aw
0051;055665;00;Janowice Wielkie
0051;055673;00;Ciechanowice
0051;055806;00;Jelenia Góra
0051;055822;00;Je¿ów Sudecki
0051;055871;00;Siedlêcin
0051;055897;00;Pilchowice Zapora
0051;055913;00;Pilchowice Nielestno
0051;055921;00;Wleñ
0051;055939;00;Marczów
0051;055947;00;Dêbowy Gaj
0051;055954;00;Wojanów
0051;055962;00;Trzciñsko
0051;056077;00;Jel. Góra Zachodnia
0051;056093;00;Jel. Góra Cieplice
0051;056119;00;Jel. Góra Orle
0051;056127;00;Jel. Góra Sobieszów
0051;056135;00;Piechowice Dolne
0051;056143;00;Piechowice
0051;056168;00;Szkl. Porêba Dolna
0051;056176;00;Szkl. Porêba Œrednia
0051;056184;00;Szkl. Porêba Górna
0051;056192;00;Szkl. Porêba Huta
0051;056226;00;Szkl. Por. Jakuszyce
0051;056309;00;Strzegom
0051;056358;00;RogoŸnica
0051;056366;00;Gocza³ków
0051;056408;00;Kamieniec Z¹bkowicki
0051;056424;00;Ziêbice
0051;056432;00;Starczów
0051;056457;00;Henryków
0051;056481;00;Bardo Przy³êk
0051;056515;00;Suszka
0051;056523;00;Bardo Œl¹skie
0051;056531;00;£awica
0051;056606;00;Nysa
0051;056622;00;Nowy Œwietów
0051;056671;00;Goœwinowice
0051;056721;00;Jasienica Dolna
0051;056739;00;Budziszowice
0051;056747;00;£ambinowice
0051;056762;00;Tu³owice Niemodliñ.
0051;056770;00;Mañkowice
0051;056788;00;Kubice
0051;056838;00;Pakos³awice
0051;056846;00;Skoroszyce
0051;056853;00;Chróœcina Nyska
0051;057109;00;G³ucho³azy
0051;057109;01;vl. v km 3,301
0051;057109;02;vl. v km 1,719
0051;057117;00;hr.VUSC 0710/0800 03
0051;057141;00;G³ucho³azy Zdrój
0051;057208;00;Miêdzylesie
0051;057307;00;K³odzko G³.
0051;057364;00;Krosnowice K³odzkie
0051;057380;00;Gorzanów
0051;057398;00;Bystrz.K³od.Przedm.
0051;057414;00;Bystrzyca K³odzka
0051;057422;00;D³ugopole Zdrój
0051;057430;00;Domaszków
0051;057448;00;Roztoki Bystrzyckie
0051;057463;00;K³odzko Miasto
0051;058107;00;Wroc³aw Brochów
0051;058172;00;Jelcz Miloszyce
0051;058271;00;O³awa
0051;058297;00;Siechnice
0051;058602;00;Wroc³aw G¹dów
0051;058628;00;Wroc³aw Nowy Dwór
0051;058644;00;Wroc³aw Popowice
0051;058669;00;Wroc³aw Miko³ajów
0051;058784;00;Oborniki Œl¹skie
0051;058859;00;Wroc³aw Muchobór
0051;058875;00;Wroc³aw Zachodni
0051;058933;00;K¹ty Wroc³awskie
0051;059055;00;Wroc³aw KuŸniki
0051;059105;00;Wroc³aw Nadodrze
0051;059204;00;Wroc³aw So³tysowice
0051;059279;00;Wroc³aw Swojczyce
0051;059501;00;Oleœnica
0051;059576;00;Oleœnica Rataje
0051;059808;00;Strzelin
0051;059832;00;Bia³y Koœció³
0051;059840;00;Warkocz
0051;060103;00;Wroc³aw G³.
0051;060145;00;Smardzów Wroc³awski
0051;060152;00;¯órawina
0051;060160;00;Boreczek
0051;060178;00;Wêgry
0051;060442;00;Rudna Gwizdanów
0051;060608;00;Opole G³ówne
0051;060665;00;Opole Zachodnie
0051;060723;00;Komprachcice
0051;060731;00;Chmielowice
0051;060749;00;Szyd³ów
0051;061002;00;Opole Wschodnie
0051;061051;00;Czarnowasy
0051;061051;01;Opole Elektrownia
0051;061200;00;Kluczbork
0051;061507;00;Fosowskie
0051;061903;00;Gogolin
0051;061937;00;Góra¿d¿e
0051;062000;00;Opole Groszowice
0051;062034;00;Opole Grotowice
0051;062042;00;Przywory Opolskie
0051;062109;00;Brzeg
0051;062133;00;Lewin Brzeski
0051;062166;00;Olszanka
0051;062182;00;Grodków Œl¹ski
0051;062653;00;Czêstochowa Os.
0051;063073;00;Koniecpol
0051;063305;00;Herby Stare
0051;063552;00;Kielce
0051;064337;00;Koz³ów
0051;064626;00;Tunel
0051;064709;00;Ma³ogoszcz
0051;064857;00;Psary
0051;064899;00;W³oszczowa Pó³noc
0051;067009;00;Kêdzierzyn KoŸle
0051;067066;00;Zdzieszowice
0051;067116;00;Raszowa
0051;067124;00;Jasiona
0051;067140;00;Bierawa
0051;067157;00;Kêdzier.KoŸle Azoty
0051;067165;00;Dziergowice
0051;067801;00;Slawiêcice
0051;067843;00;Rudziniec Gliwicki
0051;067900;00;Cha³upki
0051;067942;00;Rudyszwa³d
0051;067959;00;Roszków Raciborski
0051;067967;00;Krzy¿anowice
0051;068007;00;Rybnik Towarowy
0051;068056;00;Rybnik Rymer
0051;068064;00;Leszczyny
0051;068072;00;Czerwionka Dêbieñsko
0051;068098;00;Rybnik Paruszowiec
0051;068122;00;Czerwionka
0051;068148;00;Orzesze Jaskowice
0051;068205;00;Rybnik
0051;068288;00;Radlin Marcel
0051;068320;00;Rydultowy
0051;068338;00;Sumina
0051;068403;00;Wodzislaw Sl¹ski
0051;068445;00;Wodzislaw Sl. Radlin
0051;068460;00;Radlin Obszary
0051;068502;00;Olza
0051;068528;00;Czy¿owice
0051;068536;00;Belsznica
0051;068700;00;Racibórz
0051;068783;00;Nedza
0051;068791;00;Racibórz Markowice
0051;068825;00;Nedza Wies
0051;068874;00;Turze
0051;068882;00;KuŸnia Raciborska
0051;068890;00;Tworków
0051;069005;00;Orzesze
0051;069047;00;£aziska Górne Brada
0051;069054;00;£aziska Górne
0051;069062;00;Miko³ów
0051;069070;00;Miko³ów Jamna
0051;069138;00;Chudów
0051;069203;00;Zory
0051;069302;00;Pawlowice Slaskie
0051;069351;00;Pawlowice Górnicze
0051;069708;00;Gliwice
0051;069757;00;Gliwice Port
0051;069823;00;Zabrze
0051;069948;00;Zabrze Makoszowy
0051;069963;00;Mizerów
0051;069989;00;Zabrze Mak. Kopalnia
0051;070011;00;Gliwice Soœnica
0051;070060;00;Gieraltowice
0051;070102;00;Gliwice Labêdy
0051;070201;00;Pyskowice
0051;070284;00;Toszek Pó³noc
0051;070409;00;Zabrze Biskupice
0051;070466;00;Zabrze Mikulczice
0051;070607;00;Ruda Chebzie
0051;070763;00;Ruda Kochlowice
0051;070847;00;Ruda Bielszowice
0051;070904;00;Knurów
0051;070920;00;Ornontowice Budryk
0051;070961;00;Szczyg³owice Kopal.
0051;071001;00;Tarnowskie Góry
0051;071050;00;Radzionków
0051;071167;00;Kielcza
0051;071258;00;Piekary Œlaskie
0051;071407;00;Lubliniec
0051;071803;00;Herby Nowe
0051;072025;00;Dzia³oszyn
0051;072108;00;Kalety
0051;072207;00;Chorzów Stary
0051;072306;00;Bytom
0051;072553;00;Bytom Bobrek
0051;072603;00;Katowice Muchowiec
0051;072876;00;Katowice Janów
0051;072900;00;Katowice Ligota
0051;072942;00;Katowice Brynów
0051;072967;00;Katowice Piotrowice
0051;073031;00;Panewnik
0051;073064;00;Katowice Kostuchna
0051;073106;00;Chorzów Batory
0051;073312;00;Katowice
0051;073403;00;Sosnowiec Dandówka
0051;073478;00;Sosnowiec P³d.
0051;073502;00;Mys³owice
0051;073619;00;Katowice Zawodzie
0051;073676;00;Mys³owice Brzezinka
0051;073684;00;Sosnowiec Jêzor
0051;073700;00;Tychy
0051;073718;00;Górki Œciernie
0051;073908;00;Jaworzno Szczakowa
0051;074104;00;Sosnowiec Maczki
0051;074161;00;Dabr. Górnicza Pol.
0051;074203;00;Bukowno
0051;074252;00;S³awków
0051;074260;00;Bukowno Przymiarki
0051;074278;00;S³awków Po³udniowy
0051;074401;00;Dabr.Gór.Towarowa
0051;074500;00;D¹browa Gór.Z¹bkow. 
0051;074583;00;D¹browa Górnicza
0051;074658;00;Sosnowiec G³.
0051;074724;00;Bêdzin Grodziec
0051;074815;00;D¹browa G. Strzem.
0051;074880;00;Dabr.Gór.Wschodnia
0051;074922;00;Sosnowiec Zagórze
0051;075200;00;£azy
0051;075309;00;Zawiercie
0051;075507;00;Zebrzydowice
0051;075580;00;Kaczyce
0051;075648;00;Cieszyn Marklowice
0051;075655;00;Cieszyn
0051;075655;01;Cieszyn R102
0051;075655;02;Cieszyn R103
0051;075705;00;Zabrzeg Czarnolesie
0051;075788;00;Skoczów
0051;075796;00;Chybie
0051;075879;00;Strumien
0051;075903;00;Pszczyna
0051;076000;00;Czechowice Dziedzice
0051;076109;00;Bielsko-Bia³a
0051;076604;00;ywiec
0051;076869;00;Zwardoñ
0051;076901;00;Goleszów
0051;077107;00;Oœwiêcim
0051;077222;00;Brzeszcze Jawiszow.
0051;077461;00;Dwory
0051;077487;00;Dwory Monowice
0051;077503;00;Trzebinia
0051;077628;00;Bolêcin
0051;077800;00;Chrzanów
0051;077834;00;Chrzanów Œródmieœcie
0051;078006;00;Spytkowice
0051;078204;00;Wadowice
0051;078345;00;Kalwaria Lanckorona
0051;078402;00;Sucha Beskidzka
0051;079020;00;Zakopane
0051;079236;00;Kraków Batowice
0051;079905;00;Kraków P³aszów
0051;080101;00;Skawina
0051;080416;00;Kraków G³. osobowy
0051;080507;00;Kraków Nowa Huta
0051;080630;00;Tarnów
0051;080929;00;Wola Rzêdziñska
0051;081141;00;Wilczyska
0051;081604;00;Stró¿e
0051;081901;00;Nowy S¹cz
0051;082404;00;Muszyna
0051;082669;00;Rzeszów G³ówny
0051;083394;00;Jedlicze
0051;083410;00;Jas³o
0051;083758;00;Zagórz
0051;084160;00;£upków
0051;084251;00;¯urawica
0051;084400;00;Przemyœl G³.
0051;084509;00;Medyka
0051;119206;00;Zegrze
0051;341081;00;Pruszków
0051;622894;00;Tychy Fiat
0051;622902;00;S³awków Euroterminal
0052;140004;00;Dimitrovgrad
0052;140160;00;Svilengrad
0052;160002;00;Sofija
0052;180000;00;Plovdiv
0052;189027;00;Plovdiv Razpredelit.
0052;240002;00;Gorna Orjachovica
0052;240309;00;Šumen
0052;270009;00;Mezdra
0052;270306;00;Pleven
0052;290007;00;Kaspièan
0052;290304;00;Varna
0052;340000;00;Tulovo
0052;380097;00;Karnobat
0052;410019;00;Dimitrovgrad sever
0052;480103;00;Stara Zagora
0052;490003;00;Ruse
0052;830208;00;Burgas
0052;840207;00;Jambol
0053;009464;00;Curtici Gr.
0053;100172;00;Bucureºti Nord
0053;102871;00;Videle
0053;107706;00;Craiova
0053;119065;00;Timiºoara Nord
0053;124313;00;Titu
0053;125963;00;Goleºti
0053;126136;00;Piteºti
0053;126375;00;Bradu de Sus
0053;126516;00;Bradu Rafinarie
0053;127282;00;Costeºti
0053;129486;00;Piatra Olt
0053;131987;00;Târgoviºte
0053;133827;00;Ciumeºti
0053;135384;00;Argeºel
0053;140376;00;Giurgiu Nord
0053;140491;00;Giurgiu
0053;166454;00;Stamora Moravişa
0053;206581;00;Sibiu
0053;210286;00;Vinşu de Jos
0053;212365;00;Simeria
0053;212860;00;Deva
0053;218347;00;Arad
0053;219253;00;Curtici
0053;229294;00;Coºlariu
0053;230383;00;Alba Iulia
0053;253237;00;Bãile Cãlacea
0053;302257;00;Brazi
0053;303040;00;Ploieºti Vest
0053;305243;00;Sinaia
0053;306159;00;Predeal
0053;306910;00;Braºov
0053;312173;00;Sighiºoara
0053;313346;00;Mediaº
0053;315309;00;Blaj
0053;316455;00;Teiuº
0053;318279;00;Câmpia Turzii
0053;320150;00;Cluj-Napoca
0053;327429;00;Episcopia Bihor
0053;343368;00;Turda
0053;401034;00;Ozun
0053;408302;00;Deda
0053;411959;00;Dej Cãlãtori
0053;416388;00;Baia Mare
0053;424010;00;Oradea
0053;451534;00;Valea lui Mihai
0053;454520;00;Satu Mare
0053;455311;00;Halmeu
0053;503425;00;Buzãu
0053;508119;00;Adjud
0053;510594;00;Bacãu
0053;511907;00;Roman
0053;538132;00;Piatra Neamt
0053;709386;00;Mãlina
0053;709766;00;Cãtuºa
0053;710590;00;Galaşi
0053;721209;00;Buzãu Sud
0053;808923;00;Constanşa
0053;811836;00;Mangalia
0053;817056;00;Bucureºti Sud
0054;003012;00;Milotice n.Op.-AWT
0054;003020;00;Šumperk-SART
0054;005017;00;Trutnov hl.n.-PDV R.
0054;005041;00;È.Kamenice-KC
0054;007013;00;Jindø.Hradec JHMD
0054;007021;00;Obrataò
0054;007047;00;Sokolov-PDV RAILWAY
0054;300004;00;hi Albrechtice
0054;300012;00;hi Bohumín pøedn.
0054;300020;00;hi Havíøov
0054;300038;00;hi Louky n.O.
0054;300046;00;hi Ostrava støed
0054;300053;00;hi Paskov
0054;300061;00;hi Tøinec-Konská
0054;300079;00;hi Vratimov
0054;300087;00;hi Šumperk Desná
0054;300095;00;hi Milotice nad Op.
0054;300111;00;hi Ostrava-Kunèice
0054;300145;00;Èeskı Tìšín st. hr.
0054;300244;00;Bohumín st.hr.
0054;300251;00;Bohumín-Vrbice st.hr
0054;300343;00;Petrovice u K.st.hr.
0054;300426;00;Mikulovice st.hr.
0054;300558;00;Bøeclav st.hr.
0054;300657;00;Znojmo st.hr.
0054;300756;00;Velká n.Vel.st.hr.
0054;300848;00;Mosty u Jabl.st.hr.
0054;300921;00;Horní Lideè st.hr.
0054;301051;00;Vlár.prùsmyk st.hr.
0054;301259;00;Sudomìø.n.M.st.hr.
0054;301358;00;Hodonín st.hr.
0054;301457;00;Lanhot st.hr.
0054;301549;00;Jindø.ve Sl.st.hr.
0054;301648;00;Veøòovice státní hra
0054;309005;00;Glucholazy
0054;310003;00;N. Jièín (BUS)
0054;310011;00;Pøíbor (BUS)
0054;310029;00;Frıdek-Místek (BUS)
0054;312850;00;Døevnovice zast.ÈSAD
0054;313155;00;Morkovice námìstí
0054;313254;00;Osíèany zast.ÈSAD
0054;313353;00;Tìšice (z.ÈSAD)
0054;313452;00;Tištín (z.ÈSAD)
0054;313551;00;Pornice zast.ÈSAD
0054;313650;00;Uhøice u Kr.z.ÈSAD
0054;330050;00;Bojkovice mìsto z
0054;330126;00;Blatec
0054;330142;00;Albrechtice u È.T.
0054;330159;00;Adamov
0054;330225;00;AHr Nemilany z
0054;330241;00;Baška
0054;330258;00;Adamov zast. z
0054;330324;00;Olomouc-Nové Sady z
0054;330357;00;Babice n. Svitavou z
0054;330423;00;Bludov
0054;330431;00;AHr Zámeèek
0054;330456;00;Bedihoš
0054;330464;00;Bludov km 6,300
0054;330480;00;Bludov km 50,072
0054;330522;00;AHr Bohutín z
0054;330548;00;Studénka mìsto z
0054;330555;00;Èelèice z
0054;330621;00;Bludov láznì z
0054;330647;00;Bílovec
0054;330654;00;Doloplazy z
0054;330720;00;Bohdíkov
0054;330746;00;Velké Albrechtice z
0054;330753;00;Pivín
0054;330829;00;Komòátka z
0054;330845;00;Budišov n.Budišovkou
0054;330852;00;Bílovice n. Svit. z
0054;330928;00;Bohuòovice
0054;330936;00;AHr Hlušovice 
0054;330944;00;Svatoòovice
0054;330951;00;Blansko
0054;331025;00;Hlušovice z
0054;331041;00;Bystøice
0054;331058;00;Dolní Lhota z
0054;331124;00;Branná
0054;331140;00;Hrádek z
0054;331157;00;Blansko mìsto z
0054;331223;00;Brantice
0054;331249;00;Vendrynì z
0054;331256;00;Blaovice
0054;331322;00;Zátor z
0054;331355;00;Køenovice dol.n. z
0054;331421;00;Brodek u Pøerova
0054;331454;00;Bohuslavice n. Vláøí
0054;331520;00;Rokytnice u Pøer. z
0054;331553;00;Divnice z
0054;331629;00;Bruntál
0054;331652;00;Popov z
0054;331728;00;Malá Morávka
0054;331751;00;Bohuslavice u Kyj. z
0054;331827;00;Koušany z
0054;331850;00;Bojkovice
0054;331926;00;Rudná pod Pradìdem z
0054;331959;00;Pitín zastávka z
0054;332023;00;Svìtlá Hora
0054;332056;00;Boskovice
0054;332155;00;Boøí les
0054;332221;00;Rudná p.Prad.zast. z
0054;332254;00;Boice u Znojma
0054;332320;00;Bøidlièná
0054;332346;00;Èeskı Tìšín
0054;332361;00;Branky na Moravì
0054;332429;00;Bøidlièná zast. z
0054;332445;00;Odb Chotìbuz z
0054;332460;00;Police u Val.Mez. z
0054;332528;00;Raškov z
0054;332544;00;Ropice zastávka z
0054;332551;00;Bransouze
0054;332643;00;Dìhylov
0054;332650;00;Pøímìlkov z
0054;332742;00;Dìtmarovice
0054;332759;00;Dolní Smrèné z
0054;332833;00;Dobrá u F-M kolej 90
0054;332841;00;Dobrá u Frıd.-Míst.
0054;332858;00;Èíchov z
0054;332866;00;vl. v km 119,554
0054;332924;00;Èelechovice na H. nz
0054;332940;00;Dobratice p.Praš. z
0054;332957;00;Brno hl.n.
0054;332965;00;Komárovská spojka 
0054;333021;00;Kaple z
0054;333047;00;Dolní Benešov 
0054;333054;00;Brno-Horní Heršpice
0054;333062;00;H.Heršpice modø.zhl.
0054;333070;00;H.Heršpice vıh.è.651
0054;333088;00;H.Heršpice zhl.S.sil
0054;333120;00;Èervenka
0054;333146;00;Kozmice z
0054;333153;00;Brno-Královo Pole
0054;333161;00;Km 6,370
0054;333187;00;Brno-Kr.Pole st.n.
0054;333229;00;Dìtøichov n. Bystø.
0054;333237;00;hr.VUSC 0710/0800 01
0054;333245;00;Frenštát p.Rad.m. z
0054;333252;00;Brno-Øeèkovice z
0054;333328;00;Lomnice u Rımaøova z
0054;333344;00;Frenštát p.Radhoštìm
0054;333351;00;Brno-Lesná z
0054;333443;00;Frıdek-Místek
0054;333450;00;vl.v km 112,957
0054;333526;00;hr.DU 2131GF/216102
0054;333534;00;vl. v km 102,205
0054;333542;00;Frıdlant n.Ostravicí
0054;333559;00;Brno-Malomìøice
0054;333575;00;Brno Mal.- kol.1K,2K
0054;333641;00;AHr Èeladná z
0054;333658;00;Brno-Slatina
0054;333740;00;Frıdl.n.Ostr.-N.D. z
0054;333849;00;Frıdl.n.Ostr.zast. z
0054;333856;00;Brno-Èernovice z
0054;333948;00;Prno
0054;333955;00;Odb Brno-idenice z
0054;334045;00;Fulnek
0054;334052;00;Brumov
0054;334128;00;Halenkov zast. z
0054;334144;00;Stachovice z
0054;334151;00;Návojná z
0054;334227;00;Domašov nad Bystøicí
0054;334243;00;Háj ve Slezsku
0054;334250;00;Bøeclav os.n.
0054;334326;00;Hrubá Voda-Smilov z
0054;334342;00;Jilešovice z
0054;334359;00;Brumov støed z
0054;334375;00;Bøezová nad Svitavou
0054;334425;00;Hl Jívová z
0054;334441;00;AHr Lhota u Opavy z
0054;334474;00;Bøez.n.Sv.-Dlouhá z
0054;334524;00;Drahanovice
0054;334540;00;Havíøov
0054;334573;00;Hradec n. Svitavou z
0054;334615;00;Havíøov støed z
0054;334623;00;Slatinice z
0054;334649;00;Šenov z
0054;334656;00;Jankovice z
0054;334672;00;Moravská Chrastová z
0054;334722;00;Drahotuše
0054;334730;00;4.TK
0054;334748;00;Havíøov-Suchá z
0054;334755;00;Bzenec-Olšovec z
0054;334771;00;Svitavy-Lány z
0054;334821;00;Grygov
0054;334847;00;Horní Suchá z
0054;334854;00;Bøeany z
0054;334920;00;Halenkov
0054;334946;00;Hladké ivotice z
0054;334953;00;Pravice z
0054;335026;00;Huslenky z
0054;335042;00;Hluèín
0054;335059;00;Buèovice
0054;335125;00;Huslenky zastávka z
0054;335141;00;Hnojník
0054;335158;00;Marefy z
0054;335224;00;Novı Hrozenkov nz
0054;335240;00;Støíte u È.Tìšína z
0054;335257;00;Nevojice z
0054;335323;00;N.Hrozenkov zast. z
0054;335349;00;Horní Tošanovice z
0054;335356;00;Bylnice
0054;335422;00;Hanušovice
0054;335455;00;Svatı Štìpán z
0054;335471;00;Hanušovice-Morava
0054;335521;00;Chrastice z
0054;335547;00;Jakartovice
0054;335554;00;Bystøice n. Pernšt.
0054;335620;00;Potùèník z
0054;335646;00;Svobodné Heømanice
0054;335653;00;Rovné-Divišov z
0054;335729;00;Vysoké ibøidovice z
0054;335745;00;Hradec nad Moravicí
0054;335752;00;Rozsochy z
